EmployeeID,Age,Gender,MaritalStatus,EducationLevel,EducationField,Department,JobRole,JobLevel,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,PercentSalaryHike,BonusPercent,StockOptionLevel,PerformanceRating,TrainingTimesLastYear,CertificationCount,AbsenceDays,LateMarks,OvertimeHours,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,EmployeeEngagementScore,ManagerRating,TeamSize,ProjectsHandled,AverageMonthlyHours,PerformanceTrend3Months,PerformanceTrend6Months,SalaryGrowthLast3Years,Attrition,IncomePerYearExperience,PromotionGapRatio,StressIndex,OverallSatisfaction,CareerGrowthScore,EmployeeRiskScore
5919.0,20.0,1,2,1,2,3,2,3.0,36.0,13.0,4.0,9.0,7.0,50279.0,14.0,11.0,0.0,5.0,8.0,16.0,11.0,4.0,61.0,5.0,5.0,2.0,1.0,8.0,4.0,22.0,6.0,243.0,0.6345587763846995,-0.0974379567573319,27.0,0.0,1358.8918918918919,0.6428571428571429,671.0,3.25,38.0,10.149999999999999
5920.0,26.0,1,2,2,5,3,4,5.0,18.0,7.0,5.0,3.0,9.0,103608.0,15.0,39.0,3.0,4.0,2.0,9.0,10.0,18.0,16.0,5.0,5.0,3.0,1.0,50.0,4.0,20.0,12.0,271.0,1.4841115428999103,1.0162801080279575,56.0,0.0,5453.0526315789475,0.375,160.0,3.5,26.0,7.8
5921.0,47.0,0,2,0,2,1,1,1.0,39.0,13.0,8.0,4.0,3.0,94169.0,10.0,32.0,3.0,2.0,3.0,18.0,3.0,7.0,34.0,5.0,3.0,5.0,3.0,68.0,4.0,5.0,5.0,167.0,-0.622502661918908,0.0978931732735044,38.0,0.0,2354.225,0.2857142857142857,102.0,4.0,31.0,6.0
5922.0,28.0,0,2,0,2,1,4,1.0,31.0,5.0,7.0,9.0,8.0,107883.0,6.0,1.0,0.0,3.0,9.0,9.0,21.0,8.0,73.0,4.0,4.0,2.0,4.0,45.0,2.0,12.0,9.0,206.0,-0.1055128356238003,-2.2748518485522577,57.0,1.0,3371.34375,1.5,1533.0,3.5,24.0,9.75
5923.0,52.0,0,1,2,4,0,1,4.0,4.0,17.0,1.0,6.0,13.0,78541.0,14.0,16.0,0.0,5.0,5.0,15.0,20.0,6.0,40.0,5.0,2.0,5.0,1.0,12.0,3.0,20.0,11.0,234.0,-1.1332775056996875,0.1590716888874785,51.0,0.0,15708.2,0.3333333333333333,800.0,3.25,34.0,10.0
5924.0,54.0,1,2,2,0,2,1,2.0,36.0,13.0,9.0,4.0,13.0,96113.0,20.0,28.0,3.0,2.0,2.0,16.0,17.0,2.0,23.0,3.0,3.0,2.0,1.0,70.0,5.0,20.0,14.0,151.0,-0.6539484714020014,-1.0465790925364018,58.0,1.0,2597.6486486486488,0.2857142857142857,391.0,2.25,38.0,10.85
5925.0,59.0,1,2,0,1,2,2,3.0,5.0,7.0,5.0,1.0,6.0,142407.0,24.0,20.0,1.0,5.0,13.0,9.0,14.0,8.0,94.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,11.0,319.0,-1.1378677871298972,0.2068644337681952,43.0,1.0,23734.5,0.125,1316.0,2.25,46.0,14.100000000000001
5926.0,30.0,1,0,2,4,2,2,5.0,35.0,3.0,0.0,7.0,3.0,196095.0,20.0,10.0,3.0,4.0,9.0,8.0,13.0,7.0,93.0,5.0,1.0,3.0,4.0,32.0,1.0,19.0,7.0,123.0,-0.2086035080071319,-0.3450590785941634,50.0,0.0,5447.083333333333,1.75,1209.0,3.25,37.0,8.95
5927.0,53.0,0,1,2,0,0,3,4.0,36.0,11.0,7.0,9.0,4.0,117895.0,10.0,31.0,3.0,1.0,6.0,19.0,15.0,0.0,79.0,3.0,5.0,1.0,3.0,58.0,3.0,23.0,19.0,219.0,0.4089687066289969,0.131332864377194,12.0,0.0,3186.3513513513512,0.75,1185.0,3.0,35.0,11.45
5928.0,30.0,1,2,1,1,4,0,5.0,12.0,4.0,0.0,7.0,4.0,150435.0,24.0,17.0,2.0,5.0,11.0,5.0,27.0,17.0,42.0,3.0,5.0,1.0,3.0,40.0,2.0,16.0,8.0,193.0,-0.2863789868581461,0.3131416334674599,31.0,0.0,11571.923076923076,1.4,1134.0,3.0,40.0,10.799999999999999
5929.0,29.0,1,0,2,1,4,0,1.0,11.0,12.0,1.0,7.0,0.0,92231.0,6.0,31.0,3.0,3.0,2.0,13.0,29.0,18.0,22.0,4.0,2.0,3.0,3.0,11.0,5.0,7.0,18.0,271.0,-0.4561168725199938,-0.3685008792872318,6.0,1.0,7685.916666666667,0.5384615384615384,638.0,3.0,21.0,9.0
5930.0,54.0,0,2,1,0,4,2,1.0,5.0,18.0,3.0,9.0,6.0,148860.0,9.0,24.0,2.0,4.0,14.0,4.0,17.0,0.0,18.0,4.0,3.0,4.0,4.0,66.0,3.0,8.0,10.0,212.0,0.7739479664810687,-0.0598457344504967,16.0,0.0,24810.0,0.47368421052631576,306.0,3.75,27.0,6.6000000000000005
5931.0,27.0,1,0,0,1,2,0,4.0,29.0,11.0,9.0,7.0,11.0,136225.0,5.0,34.0,1.0,3.0,7.0,6.0,0.0,15.0,70.0,4.0,3.0,1.0,5.0,38.0,1.0,23.0,12.0,136.0,-0.5398135661041097,-0.6652441976216961,8.0,0.0,4540.833333333333,0.5833333333333334,0.0,3.25,18.0,6.5
5932.0,26.0,1,1,2,5,3,1,2.0,36.0,17.0,1.0,5.0,3.0,152848.0,13.0,10.0,2.0,1.0,5.0,6.0,27.0,16.0,96.0,1.0,5.0,1.0,5.0,7.0,5.0,16.0,15.0,217.0,-0.9982686279443952,0.4114720089906331,55.0,0.0,4131.027027027027,0.2777777777777778,2592.0,3.0,24.0,13.5
5933.0,24.0,0,1,0,5,2,0,1.0,27.0,5.0,4.0,9.0,2.0,129835.0,21.0,35.0,3.0,1.0,9.0,14.0,18.0,18.0,8.0,2.0,5.0,4.0,5.0,28.0,1.0,21.0,16.0,182.0,0.6843011064465323,0.256084793051167,6.0,0.0,4636.964285714285,1.5,144.0,4.0,44.0,7.2
5934.0,19.0,0,1,2,4,3,3,5.0,9.0,5.0,6.0,1.0,4.0,185811.0,11.0,10.0,2.0,1.0,14.0,12.0,1.0,13.0,59.0,4.0,2.0,5.0,5.0,98.0,1.0,7.0,12.0,173.0,-1.6567803165468546,-0.052282133511912,0.0,0.0,18581.1,0.16666666666666666,59.0,4.0,37.0,6.050000000000001
5935.0,40.0,0,1,2,1,1,0,3.0,27.0,16.0,6.0,3.0,0.0,135372.0,14.0,29.0,2.0,3.0,4.0,5.0,14.0,4.0,8.0,4.0,2.0,2.0,2.0,95.0,2.0,9.0,10.0,251.0,2.3330011972868445,1.249867337379968,5.0,0.0,4834.714285714285,0.17647058823529413,112.0,2.5,23.0,7.800000000000001
5936.0,56.0,0,1,2,1,0,0,3.0,5.0,15.0,9.0,1.0,14.0,178845.0,9.0,7.0,1.0,3.0,4.0,9.0,14.0,17.0,80.0,1.0,1.0,5.0,2.0,51.0,4.0,24.0,2.0,303.0,1.0909872315011118,-1.153536986337969,17.0,0.0,29807.5,0.0625,1120.0,2.25,22.0,14.4
5937.0,57.0,0,1,0,0,4,3,2.0,8.0,11.0,4.0,1.0,10.0,38024.0,7.0,6.0,0.0,5.0,13.0,13.0,19.0,5.0,71.0,2.0,2.0,3.0,4.0,84.0,4.0,23.0,1.0,222.0,0.1243832416958964,-2.3223342722335043,11.0,0.0,4224.888888888889,0.08333333333333333,1349.0,2.75,33.0,11.45
5938.0,56.0,0,2,1,5,2,3,4.0,23.0,4.0,2.0,8.0,1.0,40114.0,16.0,10.0,0.0,1.0,7.0,10.0,4.0,3.0,26.0,2.0,4.0,1.0,5.0,40.0,1.0,22.0,14.0,228.0,1.1666405667283133,0.061576784106549,26.0,0.0,1671.4166666666667,1.6,104.0,3.0,33.0,6.7
5939.0,38.0,0,1,2,2,2,2,2.0,17.0,13.0,4.0,8.0,1.0,37006.0,7.0,9.0,1.0,4.0,2.0,4.0,27.0,1.0,28.0,1.0,1.0,1.0,1.0,77.0,3.0,5.0,11.0,237.0,-0.5476556460491233,-2.0286325466338098,57.0,0.0,2055.8888888888887,0.5714285714285714,756.0,1.0,13.0,14.1
5940.0,40.0,0,1,0,4,1,3,5.0,3.0,15.0,3.0,4.0,10.0,126770.0,5.0,18.0,2.0,1.0,5.0,14.0,3.0,8.0,86.0,2.0,2.0,3.0,5.0,61.0,2.0,9.0,5.0,166.0,-1.098935204359167,1.6162594977014142,51.0,0.0,31692.5,0.25,258.0,3.0,24.0,9.6
5941.0,46.0,0,1,0,3,3,2,2.0,22.0,4.0,5.0,2.0,8.0,101625.0,10.0,37.0,2.0,2.0,4.0,7.0,16.0,9.0,48.0,5.0,3.0,3.0,5.0,30.0,3.0,2.0,10.0,283.0,-0.7898444133390303,-1.630355851940389,56.0,0.0,4418.478260869565,0.4,768.0,4.0,21.0,6.0
5942.0,31.0,1,1,2,5,4,1,3.0,26.0,7.0,0.0,8.0,2.0,149364.0,25.0,7.0,0.0,3.0,0.0,11.0,17.0,11.0,20.0,3.0,5.0,2.0,4.0,53.0,4.0,16.0,3.0,232.0,-0.7753495056180533,1.0161859171964875,8.0,0.0,5532.0,1.0,340.0,3.5,36.0,7.7
5943.0,43.0,0,1,0,0,0,4,1.0,3.0,6.0,0.0,6.0,0.0,170308.0,14.0,4.0,1.0,1.0,4.0,9.0,12.0,12.0,87.0,2.0,1.0,5.0,5.0,24.0,3.0,9.0,4.0,253.0,0.3676317471469143,-0.1901434435255745,49.0,1.0,42577.0,0.8571428571428571,1044.0,3.25,27.0,10.55
5944.0,22.0,0,1,0,4,3,0,1.0,12.0,12.0,7.0,3.0,6.0,105971.0,21.0,12.0,0.0,3.0,2.0,12.0,18.0,4.0,2.0,2.0,5.0,3.0,1.0,79.0,4.0,22.0,14.0,317.0,0.9015297168848966,0.6275110635173831,39.0,1.0,8151.615384615385,0.23076923076923078,36.0,2.75,35.0,10.9
5945.0,48.0,1,2,0,2,3,3,4.0,10.0,2.0,5.0,2.0,11.0,84803.0,28.0,17.0,0.0,5.0,11.0,8.0,6.0,9.0,76.0,3.0,3.0,1.0,5.0,8.0,1.0,5.0,3.0,190.0,-0.2694323156705461,-0.977527525248318,38.0,0.0,7709.363636363636,0.6666666666666666,456.0,3.0,47.0,8.399999999999999
5946.0,42.0,0,2,0,3,4,0,5.0,10.0,13.0,8.0,7.0,1.0,181272.0,16.0,28.0,1.0,4.0,2.0,13.0,20.0,18.0,65.0,2.0,3.0,4.0,4.0,10.0,3.0,4.0,14.0,216.0,0.250546130940852,-1.2474057589571783,15.0,0.0,16479.272727272728,0.5,1300.0,3.25,31.0,11.25
5947.0,48.0,1,1,0,4,0,1,4.0,18.0,16.0,9.0,5.0,7.0,194400.0,10.0,4.0,1.0,5.0,10.0,16.0,17.0,1.0,17.0,2.0,3.0,1.0,4.0,48.0,5.0,14.0,5.0,248.0,1.0454958302377335,0.3970764205771082,21.0,0.0,10231.578947368422,0.29411764705882354,289.0,2.5,36.0,8.55
5948.0,37.0,1,1,1,5,4,4,2.0,32.0,6.0,0.0,3.0,13.0,62937.0,28.0,17.0,0.0,2.0,12.0,2.0,9.0,14.0,49.0,5.0,3.0,1.0,2.0,16.0,3.0,21.0,18.0,280.0,0.7743958849274801,0.2370564457332767,9.0,0.0,1907.1818181818182,0.42857142857142855,441.0,2.75,42.0,8.350000000000001
5949.0,34.0,0,1,0,2,4,3,2.0,13.0,8.0,6.0,8.0,9.0,174118.0,21.0,36.0,3.0,3.0,1.0,14.0,29.0,2.0,35.0,4.0,5.0,3.0,4.0,80.0,2.0,10.0,14.0,299.0,0.0845432337479044,-2.899785068581383,2.0,0.0,12437.0,0.8888888888888888,1015.0,4.0,36.0,8.65
5950.0,19.0,1,1,2,3,2,2,2.0,12.0,9.0,0.0,0.0,10.0,178398.0,8.0,38.0,0.0,2.0,10.0,1.0,6.0,0.0,8.0,4.0,4.0,5.0,5.0,18.0,2.0,11.0,6.0,161.0,-1.2322781234420002,-0.8673273899068824,57.0,1.0,13722.923076923076,0.0,48.0,4.5,19.0,4.0
5951.0,42.0,0,1,0,0,0,2,5.0,6.0,9.0,6.0,4.0,14.0,155906.0,13.0,28.0,3.0,3.0,4.0,13.0,2.0,18.0,82.0,2.0,3.0,3.0,3.0,40.0,5.0,5.0,5.0,210.0,-0.93746880039861,-0.1855083198539811,53.0,0.0,22272.285714285714,0.4,164.0,2.75,30.0,11.3
5952.0,30.0,0,1,0,4,3,3,1.0,32.0,12.0,6.0,2.0,12.0,64649.0,12.0,29.0,2.0,3.0,7.0,16.0,22.0,11.0,76.0,5.0,4.0,1.0,1.0,33.0,3.0,10.0,6.0,167.0,-0.1543131810662358,0.7222400686124579,7.0,0.0,1959.060606060606,0.15384615384615385,1672.0,2.75,35.0,12.0
5953.0,56.0,1,2,0,5,4,3,3.0,31.0,9.0,7.0,1.0,10.0,89003.0,10.0,24.0,3.0,2.0,9.0,6.0,5.0,9.0,42.0,2.0,3.0,1.0,4.0,19.0,5.0,14.0,2.0,177.0,-0.4551723750076282,-0.0986435959766832,9.0,0.0,2781.34375,0.1,210.0,2.5,25.0,8.6
5954.0,45.0,1,1,0,0,1,1,3.0,36.0,5.0,4.0,4.0,3.0,111039.0,9.0,19.0,1.0,2.0,0.0,17.0,26.0,16.0,70.0,1.0,3.0,3.0,4.0,66.0,5.0,17.0,14.0,257.0,-0.8352658270076814,-0.6425947806406502,6.0,0.0,3001.054054054054,0.6666666666666666,1820.0,2.75,26.0,13.1
5955.0,59.0,1,2,3,2,0,4,2.0,7.0,13.0,7.0,2.0,10.0,109276.0,6.0,24.0,1.0,5.0,1.0,0.0,5.0,7.0,74.0,2.0,2.0,2.0,5.0,26.0,4.0,20.0,8.0,280.0,0.3342276690270531,-0.7337069887663039,27.0,1.0,13659.5,0.14285714285714285,370.0,2.75,7.0,9.2
5956.0,23.0,0,1,0,4,1,3,2.0,33.0,4.0,9.0,6.0,5.0,195512.0,21.0,32.0,0.0,1.0,11.0,16.0,26.0,14.0,90.0,1.0,2.0,4.0,2.0,36.0,3.0,11.0,19.0,238.0,-0.3851185034219561,-1.182296690748074,8.0,0.0,5750.35294117647,1.2,2340.0,2.25,48.0,16.1
5957.0,20.0,0,2,0,1,3,2,2.0,18.0,12.0,4.0,0.0,0.0,102119.0,19.0,8.0,2.0,5.0,0.0,10.0,29.0,17.0,70.0,2.0,4.0,3.0,3.0,70.0,5.0,3.0,15.0,245.0,-0.198363554010563,1.5465422206925117,43.0,0.0,5374.684210526316,0.0,2030.0,3.0,29.0,13.4
5958.0,52.0,1,2,1,5,0,4,5.0,35.0,7.0,8.0,4.0,13.0,172830.0,12.0,30.0,3.0,3.0,5.0,18.0,14.0,1.0,60.0,5.0,1.0,3.0,4.0,18.0,4.0,17.0,5.0,285.0,1.7058146253449742,0.0943711110417882,0.0,0.0,4800.833333333333,0.5,840.0,3.25,35.0,7.4
5959.0,35.0,0,2,0,5,2,3,3.0,33.0,8.0,7.0,6.0,11.0,151406.0,7.0,3.0,3.0,2.0,13.0,6.0,29.0,0.0,77.0,3.0,4.0,3.0,4.0,49.0,4.0,11.0,11.0,233.0,0.2225757421694912,-0.1891684072510207,16.0,0.0,4453.117647058823,0.6666666666666666,2233.0,3.5,26.0,11.75
5960.0,28.0,0,2,2,1,0,4,4.0,35.0,19.0,6.0,5.0,6.0,112968.0,24.0,33.0,3.0,5.0,5.0,12.0,14.0,11.0,2.0,2.0,5.0,3.0,1.0,84.0,2.0,8.0,4.0,306.0,-0.4887662885084831,-1.368928570731916,24.0,1.0,3138.0,0.25,28.0,2.75,41.0,10.5
5961.0,37.0,1,1,2,0,3,1,1.0,5.0,9.0,6.0,1.0,13.0,114309.0,12.0,5.0,1.0,4.0,13.0,3.0,1.0,17.0,37.0,2.0,2.0,1.0,2.0,10.0,1.0,4.0,7.0,148.0,-0.1832064267954139,1.261368181044973,16.0,1.0,19051.5,0.1,37.0,1.75,28.0,9.95
5962.0,22.0,1,0,0,5,2,3,4.0,0.0,0.0,2.0,4.0,9.0,46063.0,7.0,12.0,2.0,5.0,6.0,1.0,2.0,17.0,57.0,1.0,4.0,2.0,2.0,67.0,2.0,19.0,1.0,302.0,1.4186360473172512,1.9234923330621845,58.0,0.0,46063.0,4.0,114.0,2.25,14.0,12.049999999999999
5963.0,36.0,1,2,2,0,3,3,1.0,29.0,4.0,5.0,2.0,7.0,171942.0,23.0,15.0,1.0,4.0,3.0,11.0,9.0,10.0,21.0,4.0,4.0,1.0,5.0,37.0,3.0,14.0,15.0,274.0,-1.539359291091475,-0.7660747712046984,8.0,0.0,5731.4,0.4,189.0,3.5,37.0,4.95
5964.0,39.0,1,1,1,2,0,4,5.0,14.0,19.0,5.0,1.0,8.0,42382.0,27.0,10.0,1.0,1.0,9.0,2.0,26.0,0.0,11.0,2.0,4.0,3.0,4.0,94.0,3.0,19.0,6.0,139.0,-0.4374292835747705,0.4871262312646023,27.0,0.0,2825.4666666666667,0.05,286.0,3.25,38.0,9.15
5965.0,36.0,1,1,2,1,3,3,1.0,8.0,3.0,4.0,7.0,10.0,81158.0,9.0,12.0,1.0,5.0,8.0,0.0,29.0,4.0,12.0,4.0,4.0,5.0,4.0,40.0,2.0,14.0,9.0,194.0,0.1028186203619886,0.2136121079746411,25.0,0.0,9017.555555555555,1.75,348.0,4.25,17.0,7.5
5966.0,33.0,1,2,0,0,0,4,5.0,28.0,0.0,1.0,1.0,12.0,120397.0,15.0,5.0,1.0,4.0,7.0,2.0,19.0,4.0,38.0,5.0,4.0,1.0,1.0,42.0,4.0,18.0,17.0,155.0,0.4753466990756477,-0.0467334479108966,37.0,0.0,4151.620689655172,1.0,722.0,2.75,24.0,9.8
5967.0,41.0,1,2,0,2,2,4,3.0,1.0,18.0,9.0,3.0,13.0,197839.0,10.0,13.0,3.0,4.0,0.0,12.0,9.0,10.0,92.0,1.0,2.0,3.0,4.0,80.0,3.0,4.0,3.0,256.0,1.8802887868916736,0.1749438492218943,55.0,0.0,98919.5,0.15789473684210525,828.0,2.5,22.0,12.5
5968.0,58.0,1,2,1,4,0,3,1.0,29.0,18.0,6.0,7.0,4.0,150648.0,28.0,31.0,3.0,2.0,1.0,14.0,15.0,0.0,10.0,4.0,3.0,4.0,2.0,33.0,1.0,18.0,7.0,196.0,-0.1940066830867045,-0.1338443797051541,42.0,0.0,5021.6,0.3684210526315789,150.0,3.25,43.0,8.0
5969.0,21.0,1,1,2,5,3,2,2.0,3.0,14.0,4.0,9.0,0.0,33757.0,16.0,19.0,2.0,4.0,4.0,16.0,3.0,4.0,73.0,3.0,1.0,4.0,2.0,31.0,2.0,11.0,7.0,234.0,-0.6326633071666201,-0.1142184901485696,16.0,0.0,8439.25,0.6,219.0,2.5,36.0,10.95
5970.0,32.0,1,2,2,1,3,1,2.0,18.0,10.0,1.0,8.0,2.0,121487.0,26.0,28.0,2.0,1.0,4.0,17.0,5.0,15.0,4.0,3.0,5.0,2.0,1.0,28.0,3.0,11.0,12.0,196.0,-0.2030829548213097,-2.062126670497994,37.0,0.0,6394.0526315789475,0.7272727272727273,20.0,2.75,47.0,8.7
5971.0,42.0,0,2,0,4,3,4,5.0,19.0,4.0,3.0,5.0,12.0,156352.0,15.0,37.0,2.0,1.0,13.0,19.0,3.0,7.0,59.0,5.0,1.0,1.0,2.0,49.0,3.0,2.0,11.0,183.0,0.4699776478639705,-1.1149194764861927,31.0,0.0,7817.6,1.0,177.0,2.25,47.0,8.25
5972.0,52.0,0,2,0,4,1,2,3.0,4.0,2.0,0.0,4.0,13.0,42109.0,5.0,24.0,2.0,4.0,14.0,1.0,23.0,1.0,14.0,3.0,5.0,4.0,1.0,8.0,1.0,24.0,13.0,275.0,0.1284368063149538,-0.5998491567938614,48.0,0.0,8421.8,1.3333333333333333,322.0,3.25,20.0,11.0
5973.0,31.0,1,1,2,4,1,4,5.0,8.0,16.0,7.0,3.0,8.0,114904.0,13.0,11.0,3.0,5.0,13.0,11.0,23.0,16.0,79.0,5.0,4.0,2.0,4.0,9.0,4.0,9.0,18.0,276.0,-0.294780217455134,0.4134664815525774,49.0,1.0,12767.111111111111,0.17647058823529413,1817.0,3.75,37.0,9.25
5974.0,36.0,0,1,0,0,1,2,4.0,19.0,15.0,4.0,0.0,5.0,107275.0,28.0,27.0,0.0,5.0,9.0,18.0,23.0,14.0,34.0,4.0,2.0,2.0,5.0,67.0,2.0,10.0,13.0,256.0,-0.6560281100686947,-1.095674489536011,16.0,0.0,5363.75,0.0,782.0,3.25,55.0,7.0
5975.0,55.0,0,2,1,5,4,3,4.0,15.0,7.0,7.0,9.0,4.0,28609.0,28.0,22.0,2.0,5.0,2.0,12.0,16.0,18.0,77.0,2.0,5.0,2.0,3.0,39.0,2.0,2.0,7.0,169.0,-2.065808863028103,0.2736239758256455,40.0,1.0,1788.0625,1.125,1232.0,3.0,42.0,12.45
5976.0,53.0,0,1,0,1,0,1,4.0,19.0,19.0,0.0,4.0,8.0,183273.0,28.0,29.0,0.0,3.0,1.0,6.0,5.0,15.0,66.0,3.0,1.0,4.0,5.0,100.0,3.0,16.0,7.0,278.0,-0.2471915451159768,0.319447577941493,10.0,1.0,9163.65,0.2,330.0,3.25,35.0,7.8
5977.0,24.0,0,1,1,3,1,2,2.0,19.0,2.0,7.0,3.0,8.0,38214.0,27.0,26.0,0.0,3.0,1.0,11.0,8.0,18.0,89.0,2.0,1.0,5.0,2.0,23.0,3.0,6.0,5.0,249.0,0.7279856949823642,1.4184004450051495,20.0,0.0,1910.7,1.0,712.0,2.5,39.0,13.25
5978.0,47.0,0,2,0,3,3,0,4.0,25.0,11.0,4.0,5.0,2.0,44313.0,5.0,23.0,0.0,4.0,2.0,14.0,1.0,19.0,69.0,5.0,4.0,2.0,1.0,45.0,3.0,18.0,19.0,159.0,-0.5567114880716304,-0.6166990113943506,56.0,1.0,1704.3461538461538,0.4166666666666667,69.0,3.0,21.0,9.55
5979.0,36.0,0,2,0,5,3,4,1.0,38.0,7.0,6.0,5.0,4.0,168308.0,11.0,28.0,2.0,1.0,7.0,2.0,9.0,2.0,47.0,4.0,1.0,1.0,3.0,28.0,2.0,23.0,18.0,240.0,-0.4308080441893272,0.2746991073650898,27.0,1.0,4315.589743589743,0.625,423.0,2.25,20.0,8.25
5980.0,42.0,1,1,0,5,1,2,4.0,32.0,14.0,2.0,6.0,13.0,73949.0,7.0,15.0,1.0,1.0,2.0,9.0,11.0,4.0,2.0,2.0,4.0,2.0,3.0,99.0,3.0,11.0,3.0,174.0,0.2839211938329122,1.2127647514820867,9.0,1.0,2240.878787878788,0.4,22.0,2.75,18.0,8.2
5981.0,33.0,1,1,0,5,1,1,2.0,11.0,10.0,2.0,3.0,13.0,21463.0,16.0,3.0,3.0,4.0,8.0,6.0,18.0,11.0,41.0,1.0,4.0,1.0,5.0,40.0,2.0,20.0,9.0,201.0,0.6116633798367791,0.1831667947009227,10.0,0.0,1788.5833333333333,0.2727272727272727,738.0,2.75,30.0,9.85
5982.0,57.0,0,1,3,2,3,1,1.0,20.0,12.0,8.0,0.0,14.0,58382.0,24.0,22.0,0.0,2.0,1.0,13.0,15.0,6.0,19.0,1.0,3.0,1.0,4.0,2.0,2.0,15.0,10.0,307.0,1.5055492431622663,0.2507814039440603,24.0,0.0,2780.095238095238,0.0,285.0,2.25,38.0,9.45
5983.0,25.0,0,1,2,2,1,1,3.0,22.0,7.0,6.0,2.0,8.0,99268.0,10.0,35.0,2.0,1.0,13.0,0.0,24.0,8.0,47.0,4.0,4.0,5.0,3.0,51.0,5.0,11.0,13.0,205.0,-1.6277505532232248,1.1693095299119212,52.0,0.0,4316.0,0.25,1128.0,4.0,23.0,9.75
5984.0,35.0,1,2,0,2,4,2,5.0,19.0,12.0,5.0,8.0,9.0,141527.0,25.0,19.0,2.0,4.0,1.0,10.0,9.0,11.0,67.0,5.0,1.0,3.0,1.0,20.0,5.0,18.0,6.0,169.0,0.0143073354607587,-1.4089947624347745,35.0,0.0,7076.35,0.6153846153846154,603.0,2.5,36.0,10.25
5985.0,45.0,0,2,0,2,4,2,5.0,22.0,15.0,3.0,4.0,8.0,101958.0,7.0,0.0,1.0,1.0,8.0,3.0,15.0,13.0,11.0,3.0,4.0,1.0,5.0,34.0,1.0,3.0,11.0,262.0,0.2017512329566144,-0.5659871214101262,21.0,0.0,4432.95652173913,0.25,165.0,3.25,18.0,6.05
5986.0,33.0,0,1,1,5,4,3,1.0,5.0,17.0,4.0,2.0,6.0,75262.0,10.0,22.0,2.0,3.0,12.0,10.0,2.0,10.0,29.0,5.0,1.0,5.0,1.0,88.0,1.0,19.0,13.0,303.0,0.6867762676795648,-0.1405770386997577,9.0,1.0,12543.666666666666,0.1111111111111111,58.0,3.0,32.0,7.65
5987.0,36.0,0,1,1,5,2,0,1.0,11.0,15.0,7.0,7.0,0.0,112376.0,26.0,23.0,2.0,4.0,3.0,16.0,20.0,13.0,32.0,5.0,4.0,1.0,5.0,52.0,3.0,24.0,5.0,157.0,0.0532702768624834,-0.7160971101777618,10.0,0.0,9364.666666666666,0.4375,640.0,3.75,45.0,5.6
5988.0,59.0,0,2,2,3,4,2,5.0,34.0,12.0,0.0,0.0,11.0,41825.0,14.0,8.0,2.0,2.0,10.0,17.0,11.0,10.0,72.0,2.0,4.0,2.0,1.0,94.0,3.0,24.0,13.0,145.0,-0.5448705202172528,-0.9629375790515596,22.0,0.0,1195.0,0.0,792.0,2.25,41.0,13.7
5989.0,34.0,0,0,0,1,3,3,5.0,7.0,13.0,1.0,3.0,8.0,138626.0,14.0,11.0,1.0,4.0,7.0,5.0,4.0,10.0,8.0,3.0,2.0,2.0,5.0,30.0,5.0,20.0,13.0,205.0,0.369729744102675,-0.7986109267970978,39.0,0.0,17328.25,0.21428571428571427,32.0,3.0,26.0,4.800000000000001
5990.0,30.0,1,1,0,3,2,4,1.0,26.0,7.0,2.0,2.0,5.0,114831.0,7.0,32.0,2.0,5.0,12.0,3.0,29.0,12.0,77.0,3.0,4.0,2.0,2.0,28.0,4.0,10.0,13.0,164.0,-0.5472350994616644,-0.3934736338344557,52.0,0.0,4253.0,0.25,2233.0,2.75,22.0,13.75
5991.0,24.0,1,2,2,3,3,0,5.0,15.0,19.0,4.0,1.0,7.0,112775.0,29.0,2.0,3.0,2.0,10.0,17.0,10.0,16.0,17.0,3.0,4.0,5.0,3.0,49.0,4.0,3.0,5.0,130.0,0.6810130707807033,-0.0001287391991768,34.0,0.0,7048.4375,0.05,170.0,3.75,56.0,7.85
5992.0,44.0,0,1,0,1,3,1,3.0,31.0,1.0,7.0,1.0,2.0,97317.0,6.0,16.0,2.0,2.0,8.0,14.0,10.0,16.0,21.0,4.0,4.0,5.0,4.0,79.0,2.0,16.0,19.0,197.0,-1.6388621414081594,1.2928670111046172,3.0,0.0,3041.15625,0.5,210.0,4.25,28.0,6.05
5993.0,27.0,1,2,2,1,1,0,4.0,28.0,19.0,4.0,4.0,10.0,166281.0,12.0,1.0,2.0,1.0,1.0,18.0,16.0,12.0,56.0,4.0,3.0,3.0,3.0,41.0,3.0,21.0,14.0,213.0,0.50863328695134,1.1738474925554894,38.0,0.0,5733.827586206897,0.2,896.0,3.25,31.0,9.399999999999999
5994.0,51.0,0,1,2,3,0,4,4.0,6.0,7.0,4.0,6.0,6.0,74349.0,19.0,31.0,1.0,2.0,1.0,10.0,10.0,3.0,91.0,4.0,5.0,5.0,4.0,84.0,5.0,7.0,2.0,258.0,-0.3801431717080135,-0.1159792527662424,1.0,0.0,10621.285714285714,0.75,910.0,4.5,30.0,9.55
